Unnamed: 0,Topic,Count,TopicLabel,WordScore,Sentiment,TopicWords
26,25,17,25_engaged_acting_encouraged_acting cop,"[('engaged', 0.0436611896641153), ('acting', 0.039582215285309884), ('encouraged', 0.036500066106318424), ('acting cop', 0.036465184678631024), ('cop', 0.03566000138555903), ('joint', 0.03566000138555903), ('acting cop engaged', 0.03498705766827424), ('cop engaged', 0.03498705766827424), ('reiterated', 0.0340419614443084), ('protocols', 0.033642354295655784)]",positive,"['engaged', 'acting', 'encouraged', 'acting cop', 'cop', 'joint', 'acting cop engaged', 'cop engaged', 'reiterated', 'protocols ']"
27,26,17,26_imagine_health worker_wala_motivated pursuing nursing,"[('imagine', 0.030974444039436656), ('health worker', 0.029074482775122167), ('wala', 0.026192860447554648), ('motivated pursuing nursing', 0.02614546142688932), ('shes going', 0.02614546142688932), ('dedication medical health', 0.02614546142688932), ('going buy', 0.02614546142688932), ('dedication medical', 0.02614546142688932), ('nursing ngyuuuuud', 0.02614546142688932), ('nike shoes dedication', 0.02614546142688932)]",positive,"['imagine', 'health worker', 'wala', 'motivated pursuing nursing', 'shes going', 'dedication medical health', 'going buy', 'dedication medical', 'nursing ngyuuuuud', 'nike shoes dedication ']"
28,27,17,27_thankyoufrontliners lockdown_nothing hope_nothing hope well_everyone covd19,"[('thankyoufrontliners lockdown', 0.028167762310737116), ('nothing hope', 0.028167762310737116), ('nothing hope well', 0.028167762310737116), ('everyone covd19', 0.028167762310737116), ('art nothing hope', 0.028167762310737116), ('art nothing', 0.028167762310737116), ('everyone covd19 thankyoufrontliners', 0.028167762310737116), ('hug everyone', 0.028167762310737116), ('big hug everyone', 0.028167762310737116), ('thats least help', 0.028167762310737116)]",positive,"['thankyoufrontliners lockdown', 'nothing hope', 'nothing hope well', 'everyone covd', 'art nothing hope', 'art nothing', 'everyone covd thankyoufrontliners', 'hug everyone', 'big hug everyone', 'thats least help ']"
29,28,16,28_chef_ko chef time_taking care iloveyou_sa nurse ko,"[('chef', 0.06330753323748325), ('ko chef time', 0.056648499758260196), ('taking care iloveyou', 0.056648499758260196), ('sa nurse ko', 0.056648499758260196), ('chef time thank', 0.056648499758260196), ('thank sa nurse', 0.056648499758260196), ('nurse ko chef', 0.056648499758260196), ('time thank taking', 0.056648499758260196), ('chef time', 0.056648499758260196), ('ko chef', 0.056648499758260196)]",positive,"['chef', 'ko chef time', 'taking care iloveyou', 'sa nurse ko', 'chef time thank', 'thank sa nurse', 'nurse ko chef', 'time thank taking', 'chef time', 'ko chef ']"
30,29,16,29_countries_multilateralism_philippines_health confirm,"[('countries', 0.050192307583286445), ('multilateralism', 0.04749062909726405), ('philippines', 0.03827785117493106), ('health confirm', 0.03343190149667815), ('go together cant', 0.03343190149667815), ('addressing covid19 challenges', 0.03343190149667815), ('incomparable value', 0.03343190149667815), ('together cant', 0.03343190149667815), ('confirm incomparable value', 0.03343190149667815), ('join today', 0.03343190149667815)]",positive,"['countries', 'multilateralism', 'philippines', 'health confirm', 'go together cant', 'addressing covid challenges', 'incomparable value', 'together cant', 'confirm incomparable value', 'join today ']"
31,30,16,30_doctors_nurses_need milk_hospital expenses,"[('doctors', 0.0793541427401678), ('nurses', 0.0699553209375812), ('need milk', 0.06752801295686646), ('hospital expenses', 0.06752801295686646), ('staff tmc', 0.06752801295686646), ('armys guys', 0.06752801295686646), ('staff tmc armys', 0.06752801295686646), ('armys guys awesome', 0.06752801295686646), ('tmc armys guys', 0.06752801295686646), ('need milk diapers', 0.06752801295686646)]",positive,"['doctors', 'nurses', 'need milk', 'hospital expenses', 'staff tmc', 'armys guys', 'staff tmc armys', 'armys guys awesome', 'tmc armys guys', 'need milk diapers ']"
32,31,15,31_duque_allan velasco_lord allan velasco_rep,"[('duque', 0.052506908672931354), ('allan velasco', 0.03842920917289729), ('lord allan velasco', 0.03842920917289729), ('rep', 0.03751563097944191), ('lord allan', 0.03748613321600812), ('speaker lord', 0.03748613321600812), ('speaker lord allan', 0.03748613321600812), ('francisco duque', 0.037213326039765245), ('sec', 0.03692512131349745), ('francisco', 0.036133343099751664)]",positive,"['duque', 'allan velasco', 'lord allan velasco', 'rep', 'lord allan', 'speaker lord', 'speaker lord allan', 'francisco duque', 'sec', 'francisco ']"
33,32,15,32_whats next thank_brain tumor_found benign brain_found benign,"[('whats next thank', 0.12541131020511517), ('brain tumor', 0.12541131020511517), ('found benign brain', 0.12541131020511517), ('found benign', 0.12541131020511517), ('whats next', 0.12541131020511517), ('forinash praying good', 0.12541131020511517), ('forinash praying', 0.12541131020511517), ('forinash', 0.12541131020511517), ('health amp safe', 0.12541131020511517), ('richard forinash', 0.12541131020511517)]",positive,"['whats next thank', 'brain tumor', 'found benign brain', 'found benign', 'whats next', 'forinash praying good', 'forinash praying', 'forinash', 'health amp safe', 'richard forinash ']"
34,33,14,33_marginalizedmiddleclass_riverside executive_singleparent riverside executive_safest covd19 enhancedcommunityquarantine,"[('marginalizedmiddleclass', 0.07663831679717215), ('riverside executive', 0.07663831679717215), ('singleparent riverside executive', 0.07663831679717215), ('safest covd19 enhancedcommunityquarantine', 0.07663831679717215), ('covd19 enhancedcommunityquarantine', 0.07663831679717215), ('marginalizedmiddleclass singleparent riverside', 0.07663831679717215), ('stayingpositive safest', 0.07663831679717215), ('marginalizedmiddleclass singleparent', 0.07663831679717215), ('singleparent riverside', 0.07663831679717215), ('executive townhomes', 0.07663831679717215)]",positive,"['marginalizedmiddleclass', 'riverside executive', 'singleparent riverside executive', 'safest covd enhancedcommunityquarantine', 'covd enhancedcommunityquarantine', 'marginalizedmiddleclass singleparent riverside', 'stayingpositive safest', 'marginalizedmiddleclass singleparent', 'singleparent riverside', 'executive townhomes ']"
35,34,14,34_fund_personnel_local_foundation,"[('fund', 0.03189302877687993), ('personnel', 0.03186715144753155), ('local', 0.03134857450829309), ('foundation', 0.030300740698301982), ('medical foundation fundraising', 0.028324249879130098), ('ppe pgh', 0.028324249879130098), ('tayo lets contribute', 0.028324249879130098), ('contribute medical foundation', 0.028324249879130098), ('campaign soontobe deployed', 0.028324249879130098), ('campaign soontobe', 0.028324249879130098)]",positive,"['fund', 'personnel', 'local', 'foundation', 'medical foundation fundraising', 'ppe pgh', 'tayo lets contribute', 'contribute medical foundation', 'campaign soontobe deployed', 'campaign soontobe ']"
36,35,14,35_help fulfill functions_free rides health_help fulfill_rides health workers,"[('help fulfill functions', 0.08107367892863468), ('free rides health', 0.08107367892863468), ('help fulfill', 0.08107367892863468), ('rides health workers', 0.08107367892863468), ('spread covid19 country', 0.08107367892863468), ('functions amid spread', 0.08107367892863468), ('rides health', 0.08107367892863468), ('manila help fulfill', 0.08107367892863468), ('provide free rides', 0.08107367892863468), ('free rides', 0.08107367892863468)]",positive,"['help fulfill functions', 'free rides health', 'help fulfill', 'rides health workers', 'spread covid country', 'functions amid spread', 'rides health', 'manila help fulfill', 'provide free rides', 'free rides ']"
37,36,14,36_hand_hands_dentist nurse_washyourhands quarantine naruto,"[('hand', 0.10883825194649305), ('hands', 0.06406786648137393), ('dentist nurse', 0.03577799984732223), ('washyourhands quarantine naruto', 0.03577799984732223), ('washhandsnojutsu dentist', 0.03577799984732223), ('ninja', 0.03577799984732223), ('washhandsnojutsu dentist nurse', 0.03577799984732223), ('washhandsnojutsu', 0.03577799984732223), ('washyourhands quarantine', 0.03577799984732223), ('frontliner stayhome washyourhands', 0.03577799984732223)]",positive,"['hand', 'hands', 'dentist nurse', 'washyourhands quarantine naruto', 'washhandsnojutsu dentist', 'ninja', 'washhandsnojutsu dentist nurse', 'washhandsnojutsu', 'washyourhands quarantine', 'frontliner stayhome washyourhands ']"
38,37,14,37_rare_expressing_room_unable change tho,"[('rare', 0.03878083500579795), ('expressing', 0.03424887186324431), ('room', 0.03290569704441424), ('unable change tho', 0.03186791256799516), ('instead made', 0.03186791256799516), ('nurses making gestures', 0.03186791256799516), ('change tho', 0.03186791256799516), ('see tbh', 0.03186791256799516), ('making gestures expressing', 0.03186791256799516), ('happy see tbh', 0.03186791256799516)]",positive,"['rare', 'expressing', 'room', 'unable change tho', 'instead made', 'nurses making gestures', 'change tho', 'see tbh', 'making gestures expressing', 'happy see tbh ']"
39,38,14,38_lf_acad_reflection_commisioner,"[('lf', 0.0667536135851674), ('acad', 0.0667536135851674), ('reflection', 0.06284561935493857), ('commisioner', 0.062379896663554785), ('commisioner help', 0.062379896663554785), ('ppt infographics', 0.062379896663554785), ('commisioner help acad', 0.062379896663554785), ('commissions accept', 0.062379896663554785), ('research script', 0.062379896663554785), ('reqs ncp', 0.062379896663554785)]",positive,"['lf', 'acad', 'reflection', 'commisioner', 'commisioner help', 'ppt infographics', 'commisioner help acad', 'commissions accept', 'research script', 'reqs ncp ']"
40,39,14,39_illegal_illegal drugs_drugs_discussing,"[('illegal', 0.05604191249802017), ('illegal drugs', 0.050080355417478885), ('drugs', 0.0455506461671366), ('discussing', 0.04228425774805116), ('kkdat', 0.0415241790391709), ('youths', 0.03711846381458571), ('drug awareness', 0.034217214619083336), ('airports', 0.034217214619083336), ('youths brgy', 0.034217214619083336), ('discussing kkdat', 0.034217214619083336)]",positive,"['illegal', 'illegal drugs', 'drugs', 'discussing', 'kkdat', 'youths', 'drug awareness', 'airports', 'youths brgy', 'discussing kkdat ']"
41,40,14,40_price_increase_cleanfuel_cleanfuel implement,"[('price', 0.10429727248198402), ('increase', 0.10115844769481533), ('cleanfuel', 0.09222538719003391), ('cleanfuel implement', 0.09222538719003391), ('cleanfuel implement price', 0.0861827519693849), ('advisory cleanfuel', 0.0861827519693849), ('advisory cleanfuel implement', 0.0861827519693849), ('media advisory', 0.0861827519693849), ('implement price', 0.0861827519693849), ('media advisory cleanfuel', 0.0861827519693849)]",positive,"['price', 'increase', 'cleanfuel', 'cleanfuel implement', 'cleanfuel implement price', 'advisory cleanfuel', 'advisory cleanfuel implement', 'media advisory', 'implement price', 'media advisory cleanfuel ']"
42,41,14,41_film_help film_workers affected_film workers,"[('film', 0.0672202188895683), ('help film', 0.04929962292299971), ('workers affected', 0.04929962292299971), ('film workers', 0.047066995519269565), ('help film workers', 0.040624422137397746), ('film workers affected', 0.040624422137397746), ('initiative help', 0.03943969833839977), ('affected', 0.033915058348427334), ('affected quarantine', 0.03161398497781193), ('workers affected quarantine', 0.03161398497781193)]",positive,"['film', 'help film', 'workers affected', 'film workers', 'help film workers', 'film workers affected', 'initiative help', 'affected', 'affected quarantine', 'workers affected quarantine ']"
43,42,14,42_schools_resolve old normal_schools even_normal problems,"[('schools', 0.10891726781343784), ('resolve old normal', 0.03725403863582533), ('schools even', 0.03725403863582533), ('normal problems', 0.03725403863582533), ('100 percent', 0.03725403863582533), ('100 percent reopening', 0.03725403863582533), ('immediately resolve', 0.03725403863582533), ('immediately resolve old', 0.03725403863582533), ('old normal', 0.03725403863582533), ('old normal problems', 0.03725403863582533)]",positive,"['schools', 'resolve old normal', 'schools even', 'normal problems', ' percent', ' percent reopening', 'immediately resolve', 'immediately resolve old', 'old normal', 'old normal problems ']"
44,43,13,43_nationwide cash_community priority online_priority online_priority online store,"[('nationwide cash', 0.0485558569356516), ('community priority online', 0.0485558569356516), ('priority online', 0.0485558569356516), ('priority online store', 0.0485558569356516), ('store open 247', 0.0485558569356516), ('store open', 0.0485558569356516), ('247 free shipping', 0.0485558569356516), ('shipping nationwide cash', 0.0485558569356516), ('health safety community', 0.0485558569356516), ('want know health', 0.0485558569356516)]",positive,"['nationwide cash', 'community priority online', 'priority online', 'priority online store', 'store open', ' store open', ' free shipping', 'shipping nationwide cash', 'health safety community', 'want know health ']"
45,44,13,44_frontline nurses_say thank former_thank former classmates_nurses doctors proud,"[('frontline nurses', 0.06832378242766762), ('say thank former', 0.06832378242766762), ('thank former classmates', 0.06832378242766762), ('nurses doctors proud', 0.06832378242766762), ('doctors proud ako', 0.06832378242766762), ('thank former', 0.06832378242766762), ('stpaul university', 0.06832378242766762), ('stpaul', 0.06832378242766762), ('frontline nurses doctors', 0.06832378242766762), ('doctors proud', 0.06832378242766762)]",positive,"['frontline nurses', 'say thank former', 'thank former classmates', 'nurses doctors proud', 'doctors proud ako', 'thank former', 'stpaul university', 'stpaul', 'frontline nurses doctors', 'doctors proud ']"
46,45,13,45_antibody_swab_testing_test,"[('antibody', 0.08270822890703458), ('swab', 0.059529195861376775), ('testing', 0.057644220983893116), ('test', 0.039371705185344934), ('testing kits', 0.03478476142155126), ('strong antibody', 0.03199641221544676), ('order place', 0.03199641221544676), ('order place medical', 0.03199641221544676), ('need conduct', 0.03199641221544676), ('antibody test', 0.03199641221544676)]",positive,"['antibody', 'swab', 'testing', 'test', 'testing kits', 'strong antibody', 'order place', 'order place medical', 'need conduct', 'antibody test ']"
47,46,13,46_drive cherry red_away drive cherry_family pray good_family pray,"[('drive cherry red', 0.03606868286104907), ('away drive cherry', 0.03606868286104907), ('family pray good', 0.03606868286104907), ('family pray', 0.03606868286104907), ('everything family pray', 0.03606868286104907), ('cherry red', 0.03606868286104907), ('good health adventures', 0.03606868286104907), ('everything everything family', 0.03606868286104907), ('covid19 goes', 0.03606868286104907), ('covid19 goes away', 0.03606868286104907)]",positive,"['drive cherry red', 'away drive cherry', 'family pray good', 'family pray', 'everything family pray', 'cherry red', 'good health adventures', 'everything everything family', 'covid goes', 'covid goes away ']"
48,47,13,47_infection preparing_preparing potential_infection preparing potential_potential,"[('infection preparing', 0.058171252508696925), ('preparing potential', 0.058171252508696925), ('infection preparing potential', 0.058171252508696925), ('potential', 0.05491737823010595), ('preparing', 0.050302680495210875), ('personal', 0.05018391112032645), ('personal protective', 0.047750558485727616), ('patients', 0.044937097777360886), ('province', 0.04450432201201572), ('equipments', 0.04442290046886161)]",positive,"['infection preparing', 'preparing potential', 'infection preparing potential', 'potential', 'preparing', 'personal', 'personal protective', 'patients', 'province', 'equipments ']"
49,48,13,48_hemodialysis_gensan_dialysis_pang,"[('hemodialysis', 0.05201297190422661), ('gensan', 0.04198646890816187), ('dialysis', 0.03966091459510554), ('pang', 0.02676360564809297), ('yung pang surgery', 0.025433045607149988), ('stopcovid19 hemodialysisunit headnurses', 0.025433045607149988), ('surgery proceeds', 0.025433045607149988), ('gensan socsargen stopcovid19', 0.025433045607149988), ('surgery proceeds help', 0.025433045607149988), ('heads together', 0.025433045607149988)]",positive,"['hemodialysis', 'gensan', 'dialysis', 'pang', 'yung pang surgery', 'stopcovid hemodialysisunit headnurses', 'surgery proceeds', 'gensan socsargen stopcovid', 'surgery proceeds help', 'heads together ']"
50,49,13,49_prrds_prrds directive_directive_regarding prrds,"[('prrds', 0.08270359205241978), ('prrds directive', 0.08270359205241978), ('directive', 0.08087742412856246), ('regarding prrds', 0.07728482772475813), ('regarding prrds directive', 0.07728482772475813), ('rice', 0.07014683812947597), ('regarding', 0.05514220563203777), ('suspicious', 0.05261012859710698), ('laang', 0.051665810961687424), ('purchasing', 0.05113598693755229)]",positive,"['prrds', 'prrds directive', 'directive', 'regarding prrds', 'regarding prrds directive', 'rice', 'regarding', 'suspicious', 'laang', 'purchasing ']"
51,50,12,50_teamdagohoycops teamloongoodcops stayhomesavelives_pnpkaubanmobatoksacovid19 wehealasone weserveandprotect_teamdagohoycops_teamloongoodcops stayhomesavelives,"[('teamdagohoycops teamloongoodcops stayhomesavelives', 0.09239477823848909), ('pnpkaubanmobatoksacovid19 wehealasone weserveandprotect', 0.09239477823848909), ('teamdagohoycops', 0.09239477823848909), ('teamloongoodcops stayhomesavelives', 0.09239477823848909), ('teamloongoodcops stayhomesavelives pnppatrolplan2030', 0.09239477823848909), ('teampro7amigocops teamdagohoycops teamloongoodcops', 0.09239477823848909), ('teampro7amigocops teamdagohoycops', 0.09239477823848909), ('teampnp teampro7amigocops teamdagohoycops', 0.09239477823848909), ('teamloongoodcops', 0.09239477823848909), ('teampnp teampro7amigocops', 0.09239477823848909)]",positive,"['teamdagohoycops teamloongoodcops stayhomesavelives', 'pnpkaubanmobatoksacovid wehealasone weserveandprotect', 'teamdagohoycops', 'teamloongoodcops stayhomesavelives', 'teamloongoodcops stayhomesavelives pnppatrolplan', 'teamproamigocops teamdagohoycops teamloongoodcops', 'teamproamigocops teamdagohoycops', 'teampnp teamproamigocops teamdagohoycops', 'teamloongoodcops', 'teampnp teamproamigocops ']"
52,51,12,51_song_songs_music_helps,"[('song', 0.04227029895496814), ('songs', 0.037643456519525983), ('music', 0.03144973035396909), ('helps', 0.030708522982926575), ('song replenishes everything', 0.026604325400051622), ('song replenishes', 0.026604325400051622), ('sits appropriately sing', 0.026604325400051622), ('di makatulog song', 0.026604325400051622), ('replenishes everything think', 0.026604325400051622), ('everything think helps', 0.026604325400051622)]",positive,"['song', 'songs', 'music', 'helps', 'song replenishes everything', 'song replenishes', 'sits appropriately sing', 'di makatulog song', 'replenishes everything think', 'everything think helps ']"
53,52,12,52_one_also_one well rounded_toll health,"[('one', 0.06917837370954559), ('also', 0.06786604137539455), ('one well rounded', 0.051992459469213985), ('toll health', 0.051992459469213985), ('resourceful', 0.051992459469213985), ('tough demanding', 0.051992459469213985), ('tough demanding yet', 0.051992459469213985), ('well rounded', 0.051992459469213985), ('well rounded critical', 0.051992459469213985), ('wellness tough', 0.051992459469213985)]",positive,"['one', 'also', 'one well rounded', 'toll health', 'resourceful', 'tough demanding', 'tough demanding yet', 'well rounded', 'well rounded critical', 'wellness tough ']"
54,53,12,53_mindfulness_pet_mindfulness kids amazingly_mindfulness benefits,"[('mindfulness', 0.08519892323549148), ('pet', 0.04259946161774574), ('mindfulness kids amazingly', 0.03707995434313456), ('mindfulness benefits', 0.03707995434313456), ('value mindfulness', 0.03707995434313456), ('kids amazingly', 0.03707995434313456), ('value mindfulness kids', 0.03707995434313456), ('many focusing', 0.03707995434313456), ('amazingly growing', 0.03707995434313456), ('kids amazingly growing', 0.03707995434313456)]",positive,"['mindfulness', 'pet', 'mindfulness kids amazingly', 'mindfulness benefits', 'value mindfulness', 'kids amazingly', 'value mindfulness kids', 'many focusing', 'amazingly growing', 'kids amazingly growing ']"
