Unnamed: 0,Topic,Count,TopicLabel,WordScore,Sentiment,TopicWords
69,68,14,68_wonderful dream happy_wonderful dream_nightgood morning wonderful_morning wonderful dream,"[('wonderful dream happy', 0.08766913343072062), ('wonderful dream', 0.08766913343072062), ('nightgood morning wonderful', 0.08766913343072062), ('morning wonderful dream', 0.08766913343072062), ('nightgood', 0.08766913343072062), ('good nightgood morning', 0.08766913343072062), ('good nightgood', 0.08766913343072062), ('dream happy', 0.08766913343072062), ('nightgood morning', 0.08766913343072062), ('dream', 0.08210316051686924)]",positive,"['wonderful dream happy', 'wonderful dream', 'nightgood morning wonderful', 'morning wonderful dream', 'nightgood', 'good nightgood morning', 'good nightgood', 'dream happy', 'nightgood morning', 'dream ']"
70,69,14,69_durga_goddess_prosperity_navratri,"[('durga', 0.05277579156484432), ('goddess', 0.041056254706040685), ('prosperity', 0.03472372461434201), ('navratri', 0.03421354558836724), ('may', 0.031584004295692227), ('maa durga', 0.030426604401996703), ('maa', 0.027733982274508993), ('good health wealth', 0.023564172235077042), ('wealth', 0.023541354527299004), ('may goddess', 0.02281995330149753)]",positive,"['durga', 'goddess', 'prosperity', 'navratri', 'may', 'maa durga', 'maa', 'good health wealth', 'wealth', 'may goddess ']"
71,70,14,70_hospital_la_community hospital_la community hospital,"[('hospital', 0.09028967067712762), ('la', 0.07848948545948456), ('community hospital', 0.06708049852785423), ('la community hospital', 0.06708049852785423), ('la community', 0.06708049852785423), ('community hospital sam', 0.04086235526047571), ('sam', 0.04086235526047571), ('sam lee', 0.04086235526047571), ('hospital sam lee', 0.04086235526047571), ('hospital sam', 0.04086235526047571)]",positive,"['hospital', 'la', 'community hospital', 'la community hospital', 'la community', 'community hospital sam', 'sam', 'sam lee', 'hospital sam lee', 'hospital sam ']"
72,71,14,71_alaikum sister jummamubarak_sister jummamubarak_sister jummamubarak blessed_jummamubarak blessed friday,"[('alaikum sister jummamubarak', 0.07520572695667115), ('sister jummamubarak', 0.07424424143569719), ('sister jummamubarak blessed', 0.07424424143569719), ('jummamubarak blessed friday', 0.07319579374153119), ('jummamubarak blessed', 0.07319579374153119), ('jummamubarak', 0.07319579374153119), ('bless us assalamu', 0.06433123905083149), ('us assalamu', 0.06400808949927679), ('us assalamu alaikum', 0.06400808949927679), ('blessed friday', 0.05109163941983653)]",positive,"['alaikum sister jummamubarak', 'sister jummamubarak', 'sister jummamubarak blessed', 'jummamubarak blessed friday', 'jummamubarak blessed', 'jummamubarak', 'bless us assalamu', 'us assalamu', 'us assalamu alaikum', 'blessed friday ']"
73,72,14,72_menstrual_sanitary_napkins_sanitary napkins,"[('menstrual', 0.03501537199960439), ('sanitary', 0.030094956670285094), ('napkins', 0.02776082939396678), ('sanitary napkins', 0.02776082939396678), ('women', 0.025073499285854034), ('breastfeeding', 0.02168898450810693), ('breast', 0.02168898450810693), ('menstrual health', 0.02168898450810693), ('baby', 0.019539856550675888), ('formula', 0.018729590515444542)]",positive,"['menstrual', 'sanitary', 'napkins', 'sanitary napkins', 'women', 'breastfeeding', 'breast', 'menstrual health', 'baby', 'formula ']"
74,73,14,73_vati_tulsi_sant shri asharamji_shri asharamji,"[('vati', 0.0666097019072934), ('tulsi', 0.06105889341501895), ('sant shri asharamji', 0.056129963742486674), ('shri asharamji', 0.056129963742486674), ('asharamji', 0.056129963742486674), ('sant shri', 0.05575596998511826), ('sant', 0.05539394244425462), ('divas', 0.052430734481541244), ('shri asharamji bapus', 0.04246111503583252), ('asharamji bapus', 0.04246111503583252)]",positive,"['vati', 'tulsi', 'sant shri asharamji', 'shri asharamji', 'asharamji', 'sant shri', 'sant', 'divas', 'shri asharamji bapus', 'asharamji bapus ']"
75,74,14,74_appreciate_kiervi_say_hard worth stephaniejordan,"[('appreciate', 0.02980302188031816), ('kiervi', 0.025457637844621964), ('say', 0.021402269084609314), ('hard worth stephaniejordan', 0.01792970406238548), ('sana', 0.01792970406238548), ('stephanie love', 0.01792970406238548), ('sayo point', 0.01792970406238548), ('madaming projects', 0.01792970406238548), ('real sana madaming', 0.01792970406238548), ('real sana', 0.01792970406238548)]",positive,"['appreciate', 'kiervi', 'say', 'hard worth stephaniejordan', 'sana', 'stephanie love', 'sayo point', 'madaming projects', 'real sana madaming', 'real sana ']"
76,75,14,75_good jobs_jobs_sir_morning sir,"[('good jobs', 0.038150735142228574), ('jobs', 0.03429329768960392), ('sir', 0.034013773541430786), ('morning sir', 0.030373458667621926), ('good morning sir', 0.030373458667621926), ('smile smile', 0.028562225620203937), ('smile', 0.02815033042616056), ('journalism', 0.027358918475936973), ('everyone good jobs', 0.027358918475936973), ('aspirations everyone good', 0.025971105725729353)]",positive,"['good jobs', 'jobs', 'sir', 'morning sir', 'good morning sir', 'smile smile', 'smile', 'journalism', 'everyone good jobs', 'aspirations everyone good ']"
77,76,13,76_deeply live_deeply live moderately_eat lightly_ensure good health,"[('deeply live', 0.07167589823172392), ('deeply live moderately', 0.07167589823172392), ('eat lightly', 0.07167589823172392), ('ensure good health', 0.07167589823172392), ('eat lightly breathe', 0.07167589823172392), ('lightly', 0.07167589823172392), ('lightly breathe deeply', 0.07167589823172392), ('lightly breathe', 0.07167589823172392), ('interest life', 0.07167589823172392), ('ensure good', 0.07167589823172392)]",positive,"['deeply live', 'deeply live moderately', 'eat lightly', 'ensure good health', 'eat lightly breathe', 'lightly', 'lightly breathe deeply', 'lightly breathe', 'interest life', 'ensure good ']"
78,77,13,77_fanmily_appreciate_tribute_adn,"[('fanmily', 0.14446218701693447), ('appreciate', 0.13097847538051513), ('tribute', 0.09331300356097152), ('adn', 0.0788300740231601), ('everyjuan', 0.0788300740231601), ('tribute aldubatadngratitude tribute', 0.0788300740231601), ('tribute aldubatadngratitude', 0.0788300740231601), ('fanmily stay', 0.0788300740231601), ('strong keep', 0.0788300740231601), ('thank one fanmily', 0.0788300740231601)]",positive,"['fanmily', 'appreciate', 'tribute', 'adn', 'everyjuan', 'tribute aldubatadngratitude tribute', 'tribute aldubatadngratitude', 'fanmily stay', 'strong keep', 'thank one fanmily ']"
