Unnamed: 0,Topic,Count,TopicLabel,WordScore,Sentiment,TopicWords
449,448,17,448_mga nurses_unless conditions change_always respected state_change ph,"[('mga nurses', 0.02879370719639494), ('unless conditions change', 0.025307194207471816), ('always respected state', 0.025307194207471816), ('change ph', 0.025307194207471816), ('right anyone seek', 0.025307194207471816), ('always respected', 0.025307194207471816), ('agree best soughtafter', 0.025307194207471816), ('agree best', 0.025307194207471816), ('world unless', 0.025307194207471816), ('greener pastures always', 0.025307194207471816)]",positive,"['mga nurses', 'unless conditions change', 'always respected state', 'change ph', 'right anyone seek', 'always respected', 'agree best soughtafter', 'agree best', 'world unless', 'greener pastures always ']"
450,449,17,449_emergency_health emergency response_emergency response_barangay health emergency,"[('emergency', 0.039516889497260344), ('health emergency response', 0.03643646309304452), ('emergency response', 0.03467897649079439), ('barangay health emergency', 0.03415412335183968), ('barangay health', 0.03007709015360098), ('emergency response team', 0.028651407948750925), ('response team', 0.028651407948750925), ('health emergency', 0.027705972003648778), ('barangay', 0.021638171298535718), ('barangays', 0.02145325661109327)]",positive,"['emergency', 'health emergency response', 'emergency response', 'barangay health emergency', 'barangay health', 'emergency response team', 'response team', 'health emergency', 'barangay', 'barangays ']"
451,450,17,450_workers guards_workers guards basic_professionals soldiers_leaders groceryfood,"[('workers guards', 0.02729728149662722), ('workers guards basic', 0.02729728149662722), ('professionals soldiers', 0.02729728149662722), ('leaders groceryfood', 0.02729728149662722), ('police govt leaders', 0.02729728149662722), ('salamat sacrifices never', 0.02729728149662722), ('maraming salamat sacrifices', 0.02729728149662722), ('professionals soldiers police', 0.02729728149662722), ('crying thank frontliners', 0.02729728149662722), ('soldiers police govt', 0.02729728149662722)]",positive,"['workers guards', 'workers guards basic', 'professionals soldiers', 'leaders groceryfood', 'police govt leaders', 'salamat sacrifices never', 'maraming salamat sacrifices', 'professionals soldiers police', 'crying thank frontliners', 'soldiers police govt ']"
452,451,17,451_nation_healthworkers benefit_together donating pgh_amp healthworkers benefit,"[('nation', 0.030363925820945808), ('healthworkers benefit', 0.029565519549950275), ('together donating pgh', 0.029565519549950275), ('amp healthworkers benefit', 0.029565519549950275), ('together donating', 0.029565519549950275), ('medical field doctors', 0.029565519549950275), ('ph red', 0.029565519549950275), ('benefit together', 0.029565519549950275), ('benefit together donating', 0.029565519549950275), ('song hardworking frontliners', 0.029565519549950275)]",positive,"['nation', 'healthworkers benefit', 'together donating pgh', 'amp healthworkers benefit', 'together donating', 'medical field doctors', 'ph red', 'benefit together', 'benefit together donating', 'song hardworking frontliners ']"
453,452,17,452_nurse emma_emma_maxine_nimbus,"[('nurse emma', 0.08449557872612816), ('emma', 0.08309461803132259), ('maxine', 0.05266631311874961), ('nimbus', 0.03919255740095193), ('doc maxine', 0.03919255740095193), ('hazel doc maxine', 0.03919255740095193), ('hazel doc', 0.03919255740095193), ('nurse hazel doc', 0.03919255740095193), ('nurse hazel', 0.03919255740095193), ('piggy', 0.036804275073979396)]",positive,"['nurse emma', 'emma', 'maxine', 'nimbus', 'doc maxine', 'hazel doc maxine', 'hazel doc', 'nurse hazel doc', 'nurse hazel', 'piggy ']"
454,453,17,453_hahahaha_yes nurse hahahahahahaha_sister nurse hahahaha_hahahahahahhahahahahahahaha,"[('hahahaha', 0.11222642540341048), ('yes nurse hahahahahahaha', 0.0721926538119961), ('sister nurse hahahaha', 0.0721926538119961), ('hahahahahahhahahahahahahaha', 0.0721926538119961), ('life hahahaha', 0.0721926538119961), ('mt nurse0 hahahahahahhahahahahahahaha', 0.0721926538119961), ('life hahahaha nurse', 0.0721926538119961), ('nurse0', 0.0721926538119961), ('hahahaha nurse', 0.0721926538119961), ('social life hahahaha', 0.0721926538119961)]",positive,"['hahahaha', 'yes nurse hahahahahahaha', 'sister nurse hahahaha', 'hahahahahahhahahahahahahaha', 'life hahahaha', 'mt nurse hahahahahahhahahahahahahaha', 'life hahahaha nurse', 'nurse', 'hahahaha nurse', 'social life hahahaha ']"
455,454,17,454_pink_pink health_disease gendercide_cancer awareness pagets,"[('pink', 0.10440448327840426), ('pink health', 0.06117488735317643), ('disease gendercide', 0.03317422461653609), ('cancer awareness pagets', 0.03317422461653609), ('worthwhile causes including', 0.03317422461653609), ('eosinophilic', 0.03317422461653609), ('pagets', 0.03317422461653609), ('eosinophilic disease', 0.03317422461653609), ('eosinophilic disease gendercide', 0.03317422461653609), ('gendercide', 0.03317422461653609)]",positive,"['pink', 'pink health', 'disease gendercide', 'cancer awareness pagets', 'worthwhile causes including', 'eosinophilic', 'pagets', 'eosinophilic disease', 'eosinophilic disease gendercide', 'gendercide ']"
456,455,17,455_tito_12 rights_cousins_nurse sila,"[('tito', 0.035560758592210674), ('12 rights', 0.035445026278633565), ('cousins', 0.028630106587324518), ('nurse sila', 0.025163403331293), ('tito na nag', 0.025163403331293), ('na nag wowork', 0.025163403331293), ('wowork sa', 0.025163403331293), ('nag wowork sa', 0.025163403331293), ('wowork sa hospital', 0.025163403331293), ('nag wowork', 0.025163403331293)]",positive,"['tito', ' rights', 'cousins', 'nurse sila', 'tito na nag', 'na nag wowork', 'wowork sa', 'nag wowork sa', 'wowork sa hospital', 'nag wowork ']"
457,456,17,456_career 1111_1111_career_pera good health,"[('career 1111', 0.12906513906523093), ('1111', 0.0971583990709454), ('career', 0.07989033624914843), ('pera good health', 0.07782206797583906), ('1111 pera good', 0.07782206797583906), ('1111 pera', 0.07782206797583906), ('pera good', 0.07782206797583906), ('1111 career', 0.07782206797583906), ('pera', 0.07561261495119297), ('career 1111 pera', 0.06300449787228751)]",positive,"['career', '', ' career', 'pera good health', ' pera good', ' pera', 'pera good', ' career', 'pera', 'career', 'pera ']"
458,457,16,457_june please_june please good_good everyones mental_dear june,"[('june please', 0.12060154653720397), ('june please good', 0.10511560069048605), ('good everyones mental', 0.09538722668256128), ('dear june', 0.09538722668256128), ('good everyones', 0.09538722668256128), ('june', 0.095000367198358), ('please good', 0.08991024728420977), ('dear june please', 0.0785360319022229), ('please good everyones', 0.0785360319022229), ('everyones mental health', 0.07559994583771179)]",positive,"['june please', 'june please good', 'good everyones mental', 'dear june', 'good everyones', 'june', 'please good', 'dear june please', 'please good everyones', 'everyones mental health ']"
459,458,16,458_stimulus_best interest filipino_freely best interest_freely best,"[('stimulus', 0.0421332326043437), ('best interest filipino', 0.028389480681458773), ('freely best interest', 0.028389480681458773), ('freely best', 0.028389480681458773), ('decide act', 0.028389480681458773), ('decide act freely', 0.028389480681458773), ('move decide', 0.028389480681458773), ('move decide act', 0.028389480681458773), ('interest filipino', 0.028389480681458773), ('fiscal stimulus', 0.028389480681458773)]",positive,"['stimulus', 'best interest filipino', 'freely best interest', 'freely best', 'decide act', 'decide act freely', 'move decide', 'move decide act', 'interest filipino', 'fiscal stimulus ']"
460,459,16,459_hrep_hrep continues priority_covid19 hrep_continues priority part,"[('hrep', 0.13732060414946207), ('hrep continues priority', 0.0799543438062231), ('covid19 hrep', 0.0799543438062231), ('continues priority part', 0.0799543438062231), ('covid19 hrep premises', 0.0799543438062231), ('safety everyone hrep', 0.0799543438062231), ('priority part immediate', 0.0799543438062231), ('continues priority', 0.0799543438062231), ('premises shall undergo', 0.0799543438062231), ('shall undergo thorough', 0.0799543438062231)]",positive,"['hrep', 'hrep continues priority', 'covid hrep', 'continues priority part', 'covid hrep premises', 'safety everyone hrep', 'priority part immediate', 'continues priority', 'premises shall undergo', 'shall undergo thorough ']"
