Unnamed: 0,Topic,Count,TopicLabel,WordScore,Sentiment,TopicWords
10,9,62,9_amp_safe amp_amp take_amp take care,"[('amp', 0.06627851050561331), ('safe amp', 0.04508517414478155), ('amp take', 0.04246722765569816), ('amp take care', 0.041590580690690666), ('safe amp take', 0.040065716562850975), ('care amp', 0.035928817017001645), ('take care', 0.0336178752929724), ('amp stay', 0.03285010262420538), ('take care amp', 0.03268231612264377), ('take', 0.03196405429896453)]",positive,"['amp', 'safe amp', 'amp take', 'amp take care', 'safe amp take', 'care amp', 'take care', 'amp stay', 'take care amp', 'take ']"
11,10,62,10_fitness_exercise_workout_health,"[('fitness', 0.03201704267501545), ('exercise', 0.01824623656322791), ('workout', 0.017496585370258614), ('health', 0.017032048961846506), ('run', 0.015382386400488113), ('health fitness', 0.015043670046358749), ('body', 0.01353298051877081), ('wellness', 0.012478791882594193), ('motivation', 0.011574986960103003), ('yoga', 0.011030176279898982)]",positive,"['fitness', 'exercise', 'workout', 'health', 'run', 'health fitness', 'body', 'wellness', 'motivation', 'yoga ']"
12,11,60,11_year_new year_new_chinese,"[('year', 0.06927732841055391), ('new year', 0.051480930666127314), ('new', 0.0353192203581575), ('chinese', 0.03298851163269526), ('chinese new', 0.032449128583860745), ('chinese new year', 0.03119864777411267), ('prosperity', 0.02840913926190822), ('good', 0.02840881812738862), ('happy', 0.026728450740343097), ('lunar', 0.026038050194432186)]",positive,"['year', 'new year', 'new', 'chinese', 'chinese new', 'chinese new year', 'prosperity', 'good', 'happy', 'lunar ']"
13,12,55,12_nurse_nurses_nursing_nusresearch nurse,"[('nurse', 0.1091205384114612), ('nurses', 0.04162902114060306), ('nursing', 0.02774562542191954), ('nusresearch nurse', 0.018875206328475284), ('amp nurse', 0.018875206328475284), ('teacher amp', 0.018875206328475284), ('nurse teacher', 0.018875206328475284), ('nurse teacher amp', 0.018875206328475284), ('teacher amp nurse', 0.018875206328475284), ('nursing nusresearch nurse', 0.018875206328475284)]",positive,"['nurse', 'nurses', 'nursing', 'nusresearch nurse', 'amp nurse', 'teacher amp', 'nurse teacher', 'nurse teacher amp', 'teacher amp nurse', 'nursing nusresearch nurse ']"
14,13,55,13_steps_covid19 infection_infection wave_kung outlines steps,"[('steps', 0.06302093877514635), ('covid19 infection', 0.062194379436377935), ('infection wave', 0.061297527607604665), ('kung outlines steps', 0.061297527607604665), ('next covid19 infection', 0.061297527607604665), ('preparing next covid19', 0.061297527607604665), ('preparing next', 0.061297527607604665), ('covid19 infection wave', 0.061297527607604665), ('infection wave ong', 0.061297527607604665), ('wave ong ye', 0.061297527607604665)]",positive,"['steps', 'covid infection', 'infection wave', 'kung outlines steps', 'next covid infection', 'preparing next covid', 'preparing next', 'covid infection wave', 'infection wave ong', 'wave ong ye ']"
15,14,49,14_visit intenz_intenz healthcare store_shop visit_shop visit intenz,"[('visit intenz', 0.04323552597473923), ('intenz healthcare store', 0.04323552597473923), ('shop visit', 0.04323552597473923), ('shop visit intenz', 0.04323552597473923), ('healthcare store', 0.04323552597473923), ('intenz healthcare', 0.04323552597473923), ('intenz', 0.04323552597473923), ('visit intenz healthcare', 0.04323552597473923), ('store 21stcenturysg', 0.04072143360519603), ('healthcare store 21stcenturysg', 0.04072143360519603)]",positive,"['visit intenz', 'intenz healthcare store', 'shop visit', 'shop visit intenz', 'healthcare store', 'intenz healthcare', 'intenz', 'visit intenz healthcare', 'store stcenturysg', 'healthcare store stcenturysg ']"
16,15,49,15_circuit_circuit breaker_breaker_covid19,"[('circuit', 0.05579398431226357), ('circuit breaker', 0.05429360267484812), ('breaker', 0.054050422302505334), ('covid19', 0.029431171350163817), ('stayhome', 0.02463168024404947), ('singapore circuit breaker', 0.023960344826130252), ('singapore circuit', 0.023960344826130252), ('circuitbreakersg', 0.020937723482678333), ('singapore', 0.020208277114055078), ('stayathome', 0.018489585234744078)]",positive,"['circuit', 'circuit breaker', 'breaker', 'covid', 'stayhome', 'singapore circuit breaker', 'singapore circuit', 'circuitbreakersg', 'singapore', 'stayathome ']"
17,16,45,16_quarantine_singapore quarantine_singapore_day,"[('quarantine', 0.0962647893834253), ('singapore quarantine', 0.03371755105789469), ('singapore', 0.028724802675052428), ('day', 0.02561076497084688), ('quarantine singapore', 0.02314502187049345), ('diary', 0.0203325059951404), ('diary day', 0.0203325059951404), ('quarantine diary', 0.0203325059951404), ('quarantine diary day', 0.0203325059951404), ('14', 0.014880832544760683)]",positive,"['quarantine', 'singapore quarantine', 'singapore', 'day', 'quarantine singapore', 'diary', 'diary day', 'quarantine diary', 'quarantine diary day', ' ']"
18,17,44,17_hari_raya_hari raya_selamat,"[('hari', 0.04249086463477129), ('raya', 0.04159759182439828), ('hari raya', 0.0384515729907782), ('selamat', 0.032142082415389725), ('selamat hari', 0.031616551139216256), ('selamat hari raya', 0.028860592875728168), ('friends', 0.02594475499167193), ('may', 0.02587565087414745), ('gawai', 0.024256390657122852), ('eid', 0.02016361964676472)]",positive,"['hari', 'raya', 'hari raya', 'selamat', 'selamat hari', 'selamat hari raya', 'friends', 'may', 'gawai', 'eid ']"
19,18,41,18_prizes_amazing prizes_coins_grab,"[('prizes', 0.13294188240829904), ('amazing prizes', 0.0785582032516233), ('coins', 0.07623444061584868), ('grab', 0.0745399497696767), ('get coins', 0.07388788323350898), ('join get coins', 0.07388788323350898), ('join get', 0.07388788323350898), ('grab amazing prizes', 0.07388788323350898), ('grab amazing', 0.07388788323350898), ('attractive prizes', 0.07388788323350898)]",positive,"['prizes', 'amazing prizes', 'coins', 'grab', 'get coins', 'join get coins', 'join get', 'grab amazing prizes', 'grab amazing', 'attractive prizes ']"
