Unnamed: 0,Topic,Count,TopicLabel,WordScore,Sentiment,TopicWords
206,205,13,205_virus_manufacturing plant_taiwan stand well_covid 19 virus,"[('virus', 0.038640558680215965), ('manufacturing plant', 0.035046665673242466), ('taiwan stand well', 0.035046665673242466), ('covid 19 virus', 0.035046665673242466), ('come inspection orders', 0.035046665673242466), ('clients around world', 0.035046665673242466), ('fact truth', 0.035046665673242466), ('plant investment hualien', 0.035046665673242466), ('plant investment', 0.035046665673242466), ('place free covid', 0.035046665673242466)]",positive,"['virus', 'manufacturing plant', 'taiwan stand well', 'covid', 'virus', 'come inspection orders', 'clients around world', 'fact truth', 'plant investment hualien', 'plant investment', 'place free covid ']"
207,206,13,206_tourist_inperson_new covid19_events allowed,"[('tourist', 0.055308307454507204), ('inperson', 0.04576840198087527), ('new covid19', 0.030652041513982122), ('events allowed', 0.0296180459600506), ('singaporean tourist', 0.0296180459600506), ('even felt good', 0.0296180459600506), ('space technology convention', 0.0296180459600506), ('slowly easing covid19', 0.0296180459600506), ('expo compulsory onarrival', 0.0296180459600506), ('space technology', 0.0296180459600506)]",positive,"['tourist', 'inperson', 'new covid', 'events allowed', 'singaporean tourist', 'even felt good', 'space technology convention', 'slowly easing covid', 'expo compulsory onarrival', 'space technology ']"
208,207,13,207_aiims_needs_administration_dear pm,"[('aiims', 0.024684829254575297), ('needs', 0.022894281914735692), ('administration', 0.021206581139860094), ('dear pm', 0.021206581139860094), ('need address', 0.019582469920563093), ('need', 0.015446761474440724), ('kuan yews', 0.014997672954293138), ('health planning', 0.014997672954293138), ('health care issues', 0.014997672954293138), ('going fast country', 0.014997672954293138)]",positive,"['aiims', 'needs', 'administration', 'dear pm', 'need address', 'need', 'kuan yews', 'health planning', 'health care issues', 'going fast country ']"
209,208,13,208_son andhrafightscorona_bless little son_health amp god_little son andhrafightscorona,"[('son andhrafightscorona', 0.02751597718147136), ('bless little son', 0.02751597718147136), ('health amp god', 0.02751597718147136), ('little son andhrafightscorona', 0.02751597718147136), ('little son', 0.02751597718147136), ('god bless little', 0.02751597718147136), ('work covid19 critical', 0.02751597718147136), ('towards work covid19', 0.02751597718147136), ('say commitment', 0.02751597718147136), ('say commitment towards', 0.02751597718147136)]",positive,"['son andhrafightscorona', 'bless little son', 'health amp god', 'little son andhrafightscorona', 'little son', 'god bless little', 'work covid critical', 'towards work covid', 'say commitment', 'say commitment towards ']"
210,209,13,209_shall_zombie shall sleep_patient angry fighting_front eyes,"[('shall', 0.056660928821078795), ('zombie shall sleep', 0.03861582937716277), ('patient angry fighting', 0.03861582937716277), ('front eyes', 0.03861582937716277), ('look like zombie', 0.03861582937716277), ('zombie shall', 0.03861582937716277), ('right front', 0.03861582937716277), ('hospital staff treats', 0.03861582937716277), ('sleep hopefully hospital', 0.03861582937716277), ('nurse shoved', 0.03861582937716277)]",positive,"['shall', 'zombie shall sleep', 'patient angry fighting', 'front eyes', 'look like zombie', 'zombie shall', 'right front', 'hospital staff treats', 'sleep hopefully hospital', 'nurse shoved ']"
211,210,13,210_vagabond club singapore_portfolio hotel_singapore tribute portfolio_vagabond club,"[('vagabond club singapore', 0.09614743882668919), ('portfolio hotel', 0.09614743882668919), ('singapore tribute portfolio', 0.09614743882668919), ('vagabond club', 0.09614743882668919), ('club singapore tribute', 0.09614743882668919), ('vagabond', 0.09614743882668919), ('tribute portfolio hotel', 0.09614743882668919), ('tribute portfolio', 0.09614743882668919), ('singapore tribute', 0.09433376186058179), ('club', 0.08868146961660577)]",positive,"['vagabond club singapore', 'portfolio hotel', 'singapore tribute portfolio', 'vagabond club', 'club singapore tribute', 'vagabond', 'tribute portfolio hotel', 'tribute portfolio', 'singapore tribute', 'club ']"
212,211,13,211_govt_media_shortage_malaysia,"[('govt', 0.04579351811745173), ('media', 0.03259294062385173), ('shortage', 0.032091370672412814), ('malaysia', 0.031955999097920275), ('make frame govt', 0.028215535923373173), ('failed address issue', 0.028215535923373173), ('govt constantly trying', 0.028215535923373173), ('care system bad', 0.028215535923373173), ('govt like failed', 0.028215535923373173), ('govt media', 0.028215535923373173)]",positive,"['govt', 'media', 'shortage', 'malaysia', 'make frame govt', 'failed address issue', 'govt constantly trying', 'care system bad', 'govt like failed', 'govt media ']"
213,212,13,212_osteopathy_osteopathy healthcare week_osteopathy healthcare_healthcare week,"[('osteopathy', 0.04973143387587372), ('osteopathy healthcare week', 0.04572414616804296), ('osteopathy healthcare', 0.04572414616804296), ('healthcare week', 0.04572414616804296), ('week', 0.028751791903808638), ('trained osteopath', 0.025512898382820188), ('osteopathic', 0.024412305928091405), ('chiropractic', 0.024412305928091405), ('osteopath', 0.02227309306303633), ('clinic', 0.02168216965268463)]",positive,"['osteopathy', 'osteopathy healthcare week', 'osteopathy healthcare', 'healthcare week', 'week', 'trained osteopath', 'osteopathic', 'chiropractic', 'osteopath', 'clinic ']"
214,213,13,213_nation mourns_pass safely next_grief loss_time catch singapore,"[('nation mourns', 0.02140576958021839), ('pass safely next', 0.02140576958021839), ('grief loss', 0.02140576958021839), ('time catch singapore', 0.02140576958021839), ('mourn deepest', 0.02140576958021839), ('mourn deepest condolences', 0.02140576958021839), ('mourns', 0.02140576958021839), ('mourns rest', 0.02140576958021839), ('mourns rest peace', 0.02140576958021839), ('mrsyed', 0.02140576958021839)]",positive,"['nation mourns', 'pass safely next', 'grief loss', 'time catch singapore', 'mourn deepest', 'mourn deepest condolences', 'mourns', 'mourns rest', 'mourns rest peace', 'mrsyed ']"
215,214,13,214_amp vday campaign_vday_store vouchers flexi_campaign enjoy,"[('amp vday campaign', 0.047357151388330215), ('vday', 0.047357151388330215), ('store vouchers flexi', 0.047357151388330215), ('campaign enjoy', 0.047357151388330215), ('campaign enjoy 50', 0.047357151388330215), ('vouchers flexi', 0.047357151388330215), ('vouchers flexi combo', 0.047357151388330215), ('power womens health', 0.047357151388330215), ('healthandwellness lazada', 0.047357151388330215), ('womens health amp', 0.047357151388330215)]",positive,"['amp vday campaign', 'vday', 'store vouchers flexi', 'campaign enjoy', 'campaign enjoy', ' vouchers flexi', 'vouchers flexi combo', 'power womens health', 'healthandwellness lazada', 'womens health amp ']"
