Unnamed: 0,Topic,Count,TopicLabel,WordScore,Sentiment,TopicWords
46,45,19,45_army_jai_especially ex_ex army generals,"[('army', 0.08875665721598791), ('jai', 0.08664759211120507), ('especially ex', 0.0650028567193964), ('ex army generals', 0.0650028567193964), ('especially ex army', 0.0650028567193964), ('army generals', 0.0650028567193964), ('ex army', 0.0650028567193964), ('generals', 0.06412451258183034), ('warvetrans', 0.06087863187360891), ('seniors', 0.06087863187360891)]",positive,"['army', 'jai', 'especially ex', 'ex army generals', 'especially ex army', 'army generals', 'ex army', 'generals', 'warvetrans', 'seniors ']"
47,46,19,46_vaccine_covid19 vaccine_vaccines_evolving,"[('vaccine', 0.03403440537968296), ('covid19 vaccine', 0.030827786336514167), ('vaccines', 0.02946499204444252), ('evolving', 0.025646170263523272), ('arrangements', 0.024785047476537793), ('vaccination', 0.020581192768612762), ('doses vaccines', 0.02006753765309449), ('variant covid19', 0.02006753765309449), ('assist everyone', 0.02006753765309449), ('cautious', 0.02006753765309449)]",positive,"['vaccine', 'covid vaccine', 'vaccines', 'evolving', 'arrangements', 'vaccination', 'doses vaccines', 'variant covid', 'assist everyone', 'cautious ']"
48,47,18,47_carried_mohali_singh chahalipsssp_shkuldeep singh,"[('carried', 0.028467963844466048), ('mohali', 0.028120465219454605), ('singh chahalipsssp', 0.025425082588837727), ('shkuldeep singh', 0.025425082588837727), ('issued shkuldeep singh', 0.025425082588837727), ('chahalipsssp', 0.025425082588837727), ('covid19 disease sasnagarpolice', 0.025425082588837727), ('guidelines issued shkuldeep', 0.025425082588837727), ('prevent outbreak', 0.025425082588837727), ('nagar carried sanitisation', 0.025425082588837727)]",positive,"['carried', 'mohali', 'singh chahalipsssp', 'shkuldeep singh', 'issued shkuldeep singh', 'chahalipsssp', 'covid disease sasnagarpolice', 'guidelines issued shkuldeep', 'prevent outbreak', 'nagar carried sanitisation ']"
49,48,18,48_please help protect_please help_help protect_protect humanity,"[('please help protect', 0.08135008141399808), ('please help', 0.06730694295407336), ('help protect', 0.06730694295407336), ('protect humanity', 0.06720568996781912), ('help protect humanity', 0.06720568996781912), ('protect', 0.06281061998550257), ('kashmir', 0.045978458124542196), ('please', 0.04339425398099589), ('humanity', 0.04093953118944656), ('help', 0.034014334487465665)]",positive,"['please help protect', 'please help', 'help protect', 'protect humanity', 'help protect humanity', 'protect', 'kashmir', 'please', 'humanity', 'help ']"
50,49,18,49_appreciate_afg_game_free health,"[('appreciate', 0.019707039107395692), ('afg', 0.018960481182534326), ('game', 0.01534241874295252), ('free health', 0.014220360886900745), ('news', 0.01402152426205319), ('company', 0.012568376728963266), ('eid progrms appreciate', 0.011688097851507435), ('progrms appreciate lwt', 0.011688097851507435), ('journalism', 0.011688097851507435), ('ramadan eid progrms', 0.011688097851507435)]",positive,"['appreciate', 'afg', 'game', 'free health', 'news', 'company', 'eid progrms appreciate', 'progrms appreciate lwt', 'journalism', 'ramadan eid progrms ']"
51,50,17,50_workers_thank_frontline_stay,"[('workers', 0.03268479838979383), ('thank', 0.032267122745588746), ('frontline', 0.030493084687701375), ('stay', 0.027565674334271276), ('safe thankyouwarriors', 0.027140885708329846), ('sacrifice thank', 0.027140885708329846), ('sacrifice thank allowing', 0.027140885708329846), ('pandemic bottom', 0.027140885708329846), ('thanks front line', 0.027140885708329846), ('stay safe thankyouwarriors', 0.027140885708329846)]",positive,"['workers', 'thank', 'frontline', 'stay', 'safe thankyouwarriors', 'sacrifice thank', 'sacrifice thank allowing', 'pandemic bottom', 'thanks front line', 'stay safe thankyouwarriors ']"
52,51,17,51_farmers_protest_tweet_care farmers,"[('farmers', 0.07398043054347374), ('protest', 0.048224349400379014), ('tweet', 0.032059927664921356), ('care farmers', 0.024039237813602773), ('come forward', 0.021635893751296535), ('justice', 0.018032234704476378), ('forward', 0.017303056981412806), ('barricades', 0.016963975353923987), ('building concrete barricades', 0.016963975353923987), ('building concrete', 0.016963975353923987)]",positive,"['farmers', 'protest', 'tweet', 'care farmers', 'come forward', 'justice', 'forward', 'barricades', 'building concrete barricades', 'building concrete ']"
53,52,16,52_helpline_1075_indiafightscorona_number 1075,"[('helpline', 0.0620672204336851), ('1075', 0.04726800194403277), ('indiafightscorona', 0.04499475527125044), ('number 1075', 0.04154091600248935), ('queries covid19', 0.04154091600248935), ('toll free', 0.039627405671496745), ('helpline number', 0.03884436943599106), ('toll', 0.03884436943599106), ('queries', 0.03839956249168234), ('national helpline', 0.03562850574752308)]",positive,"['helpline', '', 'indiafightscorona', 'number', ' queries covid', 'toll free', 'helpline number', 'toll', 'queries', 'national helpline ']"
54,53,16,53_festival_baisakhi_harvest_onam,"[('festival', 0.0706864637416261), ('baisakhi', 0.045017144708602644), ('harvest', 0.03858612403594512), ('onam', 0.033931910235736266), ('festival harvest', 0.02808866266957311), ('festival harvest celebrate', 0.02808866266957311), ('celebrate baisakhi', 0.02808866266957311), ('harvest celebrate', 0.02808866266957311), ('harvest celebrate baisakhi', 0.02808866266957311), ('peace festival harvest', 0.02808866266957311)]",positive,"['festival', 'baisakhi', 'harvest', 'onam', 'festival harvest', 'festival harvest celebrate', 'celebrate baisakhi', 'harvest celebrate', 'harvest celebrate baisakhi', 'peace festival harvest ']"
55,54,16,54_tax_cess tax amount_corona cess tax_way entire things,"[('tax', 0.052540150530620125), ('cess tax amount', 0.034331335539247394), ('corona cess tax', 0.034331335539247394), ('way entire things', 0.034331335539247394), ('way entire', 0.034331335539247394), ('appreciate way entire', 0.034331335539247394), ('things handled', 0.034331335539247394), ('entire things', 0.034331335539247394), ('entire things handled', 0.034331335539247394), ('really appreciate way', 0.034331335539247394)]",positive,"['tax', 'cess tax amount', 'corona cess tax', 'way entire things', 'way entire', 'appreciate way entire', 'things handled', 'entire things', 'entire things handled', 'really appreciate way ']"
