Unnamed: 0,Topic,Count,TopicLabel,WordScore,Sentiment,TopicWords
78,77,13,77_sanitary_women_menstrual_napkins,"[('sanitary', 0.06238719010994384), ('women', 0.05259445728517843), ('menstrual', 0.044401387237550126), ('napkins', 0.03971745506703801), ('sanitary napkins', 0.03971745506703801), ('flood', 0.03516187959421003), ('girls', 0.034197548223052224), ('hygiene', 0.030201964488676746), ('napkin', 0.025602720613949276), ('sanitary napkin', 0.025602720613949276)]",positive,"['sanitary', 'women', 'menstrual', 'napkins', 'sanitary napkins', 'flood', 'girls', 'hygiene', 'napkin', 'sanitary napkin ']"
79,78,13,78_health kits_delhi_lakh_kits,"[('health kits', 0.03953292174232096), ('delhi', 0.03653815492463087), ('lakh', 0.031602822372584806), ('kits', 0.02849785408792314), ('nzi gphqr', 0.02795309920120794), ('nzi gphqr delhi', 0.02795309920120794), ('contributed appx rs', 0.02795309920120794), ('spread gesture solidarity', 0.02795309920120794), ('ranks cisf', 0.02795309920120794), ('nzi', 0.02795309920120794)]",positive,"['health kits', 'delhi', 'lakh', 'kits', 'nzi gphqr', 'nzi gphqr delhi', 'contributed appx rs', 'spread gesture solidarity', 'ranks cisf', 'nzi ']"
80,79,13,79_happynursesday happynursesday2021 thebrandtips_covid19 pandemic happynursesday_happynursesday happynursesday2021_care professionals covid19,"[('happynursesday happynursesday2021 thebrandtips', 0.04286967172568251), ('covid19 pandemic happynursesday', 0.04286967172568251), ('happynursesday happynursesday2021', 0.04286967172568251), ('care professionals covid19', 0.04286967172568251), ('frontline health care', 0.04286967172568251), ('tribute frontline health', 0.04286967172568251), ('thebrandtips', 0.04286967172568251), ('happynursesday2021 thebrandtips', 0.04286967172568251), ('happynursesday2021', 0.04286967172568251), ('pandemic happynursesday', 0.04286967172568251)]",positive,"['happynursesday happynursesday thebrandtips', 'covid pandemic happynursesday', 'happynursesday happynursesday', 'care professionals covid', 'frontline health care', 'tribute frontline health', 'thebrandtips', 'happynursesday thebrandtips', 'happynursesday', 'pandemic happynursesday ']"
81,80,13,80_ram_lord ram_lord_ram navami,"[('ram', 0.10507264113018977), ('lord ram', 0.053664986013729654), ('lord', 0.05015437715876555), ('ram navami', 0.04695771328471334), ('navami', 0.04695771328471334), ('ramnavami', 0.04695771328471334), ('may', 0.042712424970840226), ('ramnavami2020', 0.0339861421942744), ('ramnavmi', 0.0339861421942744), ('may lord ram', 0.026523681787112924)]",positive,"['ram', 'lord ram', 'lord', 'ram navami', 'navami', 'ramnavami', 'may', 'ramnavami', 'ramnavmi', 'may lord ram ']"
82,81,13,81_social workers created_workers created_social workers_social,"[('social workers created', 0.02961801733544917), ('workers created', 0.02961801733544917), ('social workers', 0.026724345923541146), ('social', 0.024370629277253673), ('created', 0.02358163875000257), ('gdp', 0.022213513001586874), ('agriculture', 0.01967468868693448), ('workers', 0.018728960594103904), ('shows', 0.01733886688708766), ('farmers', 0.01702643261967466)]",positive,"['social workers created', 'workers created', 'social workers', 'social', 'created', 'gdp', 'agriculture', 'workers', 'shows', 'farmers ']"
83,82,12,82_eye_eye health_bangladesh_ancp,"[('eye', 0.12573821630569865), ('eye health', 0.05521606179881613), ('bangladesh', 0.04214979899574444), ('ancp', 0.03918512477684599), ('eye hospital means', 0.033544360877732986), ('eye health services', 0.033544360877732986), ('eye hospital', 0.033544360877732986), ('people living serious', 0.033544360877732986), ('dr zaman', 0.033544360877732986), ('eye issues still', 0.033544360877732986)]",positive,"['eye', 'eye health', 'bangladesh', 'ancp', 'eye hospital means', 'eye health services', 'eye hospital', 'people living serious', 'dr zaman', 'eye issues still ']"
84,83,12,83_app_goqii_using_roundup canadian,"[('app', 0.07205329454713662), ('goqii', 0.060816140417946696), ('using', 0.047999097392606827), ('roundup canadian', 0.041198317718059374), ('singapore morebriefs', 0.041198317718059374), ('measurement app anura', 0.041198317718059374), ('health measurement', 0.041198317718059374), ('measurement app', 0.041198317718059374), ('measurement', 0.041198317718059374), ('comes singapore morebriefs', 0.041198317718059374)]",positive,"['app', 'goqii', 'using', 'roundup canadian', 'singapore morebriefs', 'measurement app anura', 'health measurement', 'measurement app', 'measurement', 'comes singapore morebriefs ']"
85,84,12,84_humegarvhai thank_humegarvhai_workers_humegarvhai thank doctors,"[('humegarvhai thank', 0.08637007831833164), ('humegarvhai', 0.08304941904703696), ('workers', 0.05481227916990042), ('humegarvhai thank doctors', 0.052470766327096095), ('thank doctors nurses', 0.04578876338344502), ('thank', 0.045084387169424055), ('farmers', 0.04152470952351848), ('thank doctors', 0.040832392820847344), ('doctors nurses', 0.03825374455529936), ('responders farmers grocery', 0.033823777691822904)]",positive,"['humegarvhai thank', 'humegarvhai', 'workers', 'humegarvhai thank doctors', 'thank doctors nurses', 'thank', 'farmers', 'thank doctors', 'doctors nurses', 'responders farmers grocery ']"
86,85,12,85_praveen prasad_praveen_prasad_take covid19 vaccines,"[('praveen prasad', 0.12958870269966968), ('praveen', 0.1275716868155124), ('prasad', 0.1223102961862672), ('take covid19 vaccines', 0.08130863836091778), ('ideal imagingcan', 0.08130863836091778), ('covid19 vaccines please', 0.08130863836091778), ('take covid19', 0.08130863836091778), ('hospital ideal imagingcan', 0.08130863836091778), ('imagingcan take covid19', 0.08130863836091778), ('imagingcan take', 0.08130863836091778)]",positive,"['praveen prasad', 'praveen', 'prasad', 'take covid vaccines', 'ideal imagingcan', 'covid vaccines please', 'take covid', 'hospital ideal imagingcan', 'imagingcan take covid', 'imagingcan take ']"
87,86,11,86_dance_silchar_silchar medical college_silchar medical,"[('dance', 0.06943746964441654), ('silchar', 0.06864838609728148), ('silchar medical college', 0.06676835841629893), ('silchar medical', 0.06676835841629893), ('dancing', 0.054708103691475746), ('patients', 0.051917210418742636), ('medical college', 0.0439473995110195), ('college', 0.041669779315763496), ('covid', 0.04066750162956252), ('covid block silchar', 0.03922118902562443)]",positive,"['dance', 'silchar', 'silchar medical college', 'silchar medical', 'dancing', 'patients', 'medical college', 'college', 'covid', 'covid block silchar ']"
88,87,11,87_brave men_blessed beautiful_coming year lots_dear soldiers wish,"[('brave men', 0.04399471945887288), ('blessed beautiful', 0.04399471945887288), ('coming year lots', 0.04399471945887288), ('dear soldiers wish', 0.04399471945887288), ('soldiers wish blessed', 0.04399471945887288), ('shubh deepavali', 0.04399471945887288), ('dear soldiers', 0.04399471945887288), ('moments happiness', 0.04399471945887288), ('shubh deepavali dear', 0.04399471945887288), ('fortune wealth', 0.04399471945887288)]",positive,"['brave men', 'blessed beautiful', 'coming year lots', 'dear soldiers wish', 'soldiers wish blessed', 'shubh deepavali', 'dear soldiers', 'moments happiness', 'shubh deepavali dear', 'fortune wealth ']"
89,88,11,88_eggs actually_improve hearthealth_eating eggs_actually help improve,"[('eggs actually', 0.16098948854101788), ('improve hearthealth', 0.16098948854101788), ('eating eggs', 0.16098948854101788), ('actually help improve', 0.16098948854101788), ('eating eggs actually', 0.16098948854101788), ('eggs', 0.16098948854101788), ('help improve hearthealth', 0.16098948854101788), ('eggs actually help', 0.16098948854101788), ('actually help', 0.15728005172470252), ('help improve', 0.15406746414957154)]",positive,"['eggs actually', 'improve hearthealth', 'eating eggs', 'actually help improve', 'eating eggs actually', 'eggs', 'help improve hearthealth', 'eggs actually help', 'actually help', 'help improve ']"
90,89,11,89_cow_milk_cow milk_ekadashi,"[('cow', 0.08947215626864045), ('milk', 0.07910758143163889), ('cow milk', 0.06847442851092068), ('ekadashi', 0.05366316284700595), ('milk party worldmilkday', 0.03794436759039471), ('occasions cow', 0.03794436759039471), ('worldmilkday2022', 0.03794436759039471), ('milk party', 0.03794436759039471), ('cow milk party', 0.03794436759039471), ('saint gurmeet', 0.03794436759039471)]",positive,"['cow', 'milk', 'cow milk', 'ekadashi', 'milk party worldmilkday', 'occasions cow', 'worldmilkday', 'milk party', 'cow milk party', 'saint gurmeet ']"
91,90,10,90_dietary supplement_dietary_supplement_body,"[('dietary supplement', 0.06302890353256832), ('dietary', 0.06302890353256832), ('supplement', 0.059209676331434896), ('body', 0.05585381501168401), ('weight loss', 0.047084671781089694), ('meticore', 0.044566733632114545), ('broccoli', 0.044566733632114545), ('corn', 0.044566733632114545), ('order', 0.04311280594558818), ('loss', 0.042335852110848504)]",positive,"['dietary supplement', 'dietary', 'supplement', 'body', 'weight loss', 'meticore', 'broccoli', 'corn', 'order', 'loss ']"
92,91,10,91_sir earnest request_sir earnest_earnest request_earnest,"[('sir earnest request', 0.043142226164421385), ('sir earnest', 0.043142226164421385), ('earnest request', 0.04178493902943178), ('earnest', 0.04067618736348397), ('hospital', 0.03388450706559318), ('young people also', 0.033669331218344256), ('life due lack', 0.033669331218344256), ('start icu karimganj', 0.033669331218344256), ('start icu', 0.033669331218344256), ('civil hospital young', 0.033669331218344256)]",positive,"['sir earnest request', 'sir earnest', 'earnest request', 'earnest', 'hospital', 'young people also', 'life due lack', 'start icu karimganj', 'start icu', 'civil hospital young ']"
